poem_name,poet_name,poem_number,line_number,english_pronounciation,Line_Original,meaning_of_line,tamil_meaning_of_line,tinai,Word_Original,Hierarchical_Entity_Tag,important_entity
Aiṅkuṟunūṟu,Unknown,37,29,pacuvī,பொரியரைக் கோங்கின் பொன்மருள் பசுவீ,"The spotted-stemmed kōṅkam, the gold-resembling fresh flower...",பொரியரைக் (பொரி அரை) கோங்கின் (கோங்கு) பொன்மருள் (பொன் ஒத்த) பசுவீ (பசுமை பூ),Palai,பசுவீ,FLOWER_FRESH,yes
Aiṅkuṟunūṟu,Unknown,37,30,viriyiṇar,விரியிணர் வேங்கையொடு வேறுபட மிலைச்சி,"With the spreading-clustered vēṅkai, making different, adorning...",விரியிணர் (விரிந்த கொத்து) வேங்கையொடு (வேங்கையுடன்) வேறுபட (வேறுபட) மிலைச்சி (புனைந்து),Palai,விரியிணர்,FLOWER_SPREADING_CLUSTER,yes
Aiṅkuṟunūṟu,Unknown,37,30,vēṅkaiyoṭu,விரியிணர் வேங்கையொடு வேறுபட மிலைச்சி,"With the spreading-clustered vēṅkai, making different, adorning...",விரியிணர் (விரிந்த கொத்து) வேங்கையொடு (வேங்கையுடன்) வேறுபட (வேறுபட) மிலைச்சி (புனைந்து),Palai,வேங்கையொடு,TREE_VENGAI_WITH,yes
Aiṅkuṟunūṟu,Unknown,37,30,vēṟupaṭa,விரியிணர் வேங்கையொடு வேறுபட மிலைச்சி,"With the spreading-clustered vēṅkai, making different, adorning...",விரியிணர் (விரிந்த கொத்து) வேங்கையொடு (வேங்கையுடன்) வேறுபட (வேறுபட) மிலைச்சி (புனைந்து),Palai,வேறுபட,ACTION_DIFFERENT,no
Aiṅkuṟunūṟu,Unknown,37,30,milaicci,விரியிணர் வேங்கையொடு வேறுபட மிலைச்சி,"With the spreading-clustered vēṅkai, making different, adorning...",விரியிணர் (விரிந்த கொத்து) வேங்கையொடு (வேங்கையுடன்) வேறுபட (வேறுபட) மிலைச்சி (புனைந்து),Palai,மிலைச்சி,ACTION_ADORNING,yes
Aiṅkuṟunūṟu,Unknown,37,31,virimalar,விரிவுமலர் அணிந்த வேனில் கான்யாற்றுத்,In the summer forest river adorned with wide flowers...,விரிவுமலர் (விரிந்த மலர்) அணிந்த (அணிந்த) வேனில் (கோடை) கான்யாற்றில் (காட்டாற்றில்),Palai,விரிவுமலர்,FLOWER_WIDE,yes
Aiṅkuṟunūṟu,Unknown,37,31,aṇinta,விரிவுமலர் அணிந்த வேனில் கான்யாற்றுத்,In the summer forest river adorned with wide flowers...,விரிவுமலர் (விரிந்த மலர்) அணிந்த (அணிந்த) வேனில் (கோடை) கான்யாற்றில் (காட்டாற்றில்),Palai,அணிந்த,ACTION_ADORNED,yes
Aiṅkuṟunūṟu,Unknown,37,31,vēṉil,விரிவுமலர் அணிந்த வேனில் கான்யாற்றுத்,In the summer forest river adorned with wide flowers...,விரிவுமலர் (விரிந்த மலர்) அணிந்த (அணிந்த) வேனில் (கோடை) கான்யாற்றில் (காட்டாற்றில்),Palai,வேனில்,TIME_SUMMER,yes
Aiṅkuṟunūṟu,Unknown,37,31,kāṉyāṟṟut,விரிவுமலர் அணிந்த வேனில் கான்யாற்றுத்,In the summer forest river adorned with wide flowers...,விரிவுமலர் (விரிந்த மலர்) அணிந்த (அணிந்த) வேனில் (கோடை) கான்யாற்றில் (காட்டாற்றில்),Palai,கான்யாற்றுத்,WATER_FOREST_RIVER,no
Aiṅkuṟunūṟu,Unknown,37,32,tēroṭu,தேரொடு குறுக வந்தோன்,The one who came near with his chariot...,தேரொடு (தேரோடு) குறுக (நெருங்க) வந்தோன் (வந்தவன்),Palai,தேரொடு,OBJECT_CHARIOT_WITH,yes
Aiṅkuṟunūṟu,Unknown,37,32,kuṟuka,தேரொடு குறுக வந்தோன்,The one who came near with his chariot...,தேரொடு (தேரோடு) குறுக (நெருங்க) வந்தோன் (வந்தவன்),Palai,குறுக,ACTION_APPROACH,yes
Aiṅkuṟunūṟu,Unknown,37,32,vantōṉ,தேரொடு குறுக வந்தோன்,The one who came near with his chariot...,தேரொடு (தேரோடு) குறுக (நெருங்க) வந்தோன் (வந்தவன்),Palai,வந்தோன்,PERSON_WHO_CAME,yes
Aiṅkuṟunūṟu,Unknown,37,33,pēroṭu,பேரொடு புணர்ந்தன்று அன்னைஇவள் உயிரே.,"Mother, this girl's life has united with (his) fame.",பேரொடு (புகழோடு) புணர்ந்தது (சேர்ந்தது) அன்னை! இவள் உயிர்.,Palai,பேரொடு,QUALITY_FAME_WITH,no
Aiṅkuṟunūṟu,Unknown,37,33,puṇarntaṉṟu,பேரொடு புணர்ந்தன்று அன்னைஇவள் உயிரே.,"Mother, this girl's life has united with (his) fame.",பேரொடு (புகழோடு) புணர்ந்தது (சேர்ந்தது) அன்னை! இவள் உயிர்.,Palai,புணர்ந்தன்று,ACTION_UNITED,yes
Aiṅkuṟunūṟu,Unknown,37,33,aṉṉaivaḷ,பேரொடு புணர்ந்தன்று அன்னைஇவள் உயிரே.,"Mother, this girl's life has united with (his) fame.",பேரொடு (புகழோடு) புணர்ந்தது (சேர்ந்தது) அன்னை! இவள் உயிர்.,Palai,அன்னைஇவள்,KINSHIP_MOTHER_THIS_GIRL,yes
Aiṅkuṟunūṟu,Unknown,37,33,uyirē,பேரொடு புணர்ந்தன்று அன்னைஇவள் உயிரே.,"Mother, this girl's life has united with (his) fame.",பேரொடு (புகழோடு) புணர்ந்தது (சேர்ந்தது) அன்னை! இவள் உயிர்.,Palai,உயிரே,LIFE_BEING,no
Aiṅkuṟunūṟu,Unknown,37,34,erippū,எரிப்பூ இலவத்து ஊழ்கழி பன்பலர்,"On the fire-flowered ilavam tree, many with abundant pollen...",எரிப்பூ (நெருப்புப் பூ) இலவத்து (இலவ மரம்) ஊழ்கழி (மிகுதியான மகரந்தம்) பன்பலர் (பலர்),Palai,எரிப்பூ,FLOWER_FIRE,yes
Aiṅkuṟunūṟu,Unknown,37,34,ilavattu,எரிப்பூ இலவத்து ஊழ்கழி பன்பலர்,"On the fire-flowered ilavam tree, many with abundant pollen...",எரிப்பூ (நெருப்புப் பூ) இலவத்து (இலவ மரம்) ஊழ்கழி (மிகுதியான மகரந்தம்) பன்பலர் (பலர்),Palai,இலவத்து,TREE_ILAVAM_GENITIVE,yes
Aiṅkuṟunūṟu,Unknown,37,34,ūẕkaẕi,எரிப்பூ இலவத்து ஊழ்கழி பன்பலர்,"On the fire-flowered ilavam tree, many with abundant pollen...",எரிப்பூ (நெருப்புப் பூ) இலவத்து (இலவ மரம்) ஊழ்கழி (மிகுதியான மகரந்தம்) பன்பலர் (பலர்),Palai,ஊழ்கழி,POLLEN_ABUNDANT,no
Aiṅkuṟunūṟu,Unknown,37,34,paṉpalar,எரிப்பூ இலவத்து ஊழ்கழி பன்பலர்,"On the fire-flowered ilavam tree, many with abundant pollen...",எரிப்பூ (நெருப்புப் பூ) இலவத்து (இலவ மரம்) ஊழ்கழி (மிகுதியான மகரந்தம்) பன்பலர் (பலர்),Palai,பன்பலர்,QUANTITY_MANY_PEOPLE,yes
Aiṅkuṟunūṟu,Unknown,37,35,porippūm,பொரிப்பூம் புன்கின் புகர்நிழல் வரிக்கும்,"The spotted-flowered punku tree, drawing in the spotted shade...",பொரிப்பூம் (பொரி பூ) புன்கின் (புன்கு) புகர்நிழல் (புள்ளி நிழல்) வரிக்கும் (வரையும்),Palai,பொரிப்பூம்,FLOWER_SPOTTED,yes
Aiṅkuṟunūṟu,Unknown,37,35,puṉkiṉ,பொரிப்பூம் புன்கின் புகர்நிழல் வரிக்கும்,"The spotted-flowered punku tree, drawing in the spotted shade...",பொரிப்பூம் (பொரி பூ) புன்கின் (புன்கு) புகர்நிழல் (புள்ளி நிழல்) வரிக்கும் (வரையும்),Palai,புன்கின்,TREE_PUNKU_GENITIVE,yes
Aiṅkuṟunūṟu,Unknown,37,35,pukarniẕal,பொரிப்பூம் புன்கின் புகர்நிழல் வரிக்கும்,"The spotted-flowered punku tree, drawing in the spotted shade...",பொரிப்பூம் (பொரி பூ) புன்கின் (புன்கு) புகர்நிழல் (புள்ளி நிழல்) வரிக்கும் (வரையும்),Palai,புகர்நிழல்,NATURE_SPOTTED_SHADE,yes
Aiṅkuṟunūṟu,Unknown,37,35,varikkum,பொரிப்பூம் புன்கின் புகர்நிழல் வரிக்கும்,"The spotted-flowered punku tree, drawing in the spotted shade...",பொரிப்பூம் (பொரி பூ) புன்கின் (புன்கு) புகர்நிழல் (புள்ளி நிழல்) வரிக்கும் (வரையும்),Palai,வரிக்கும்,ACTION_DRAW,yes
Aiṅkuṟunūṟu,Unknown,37,36,taṇpata,தண்பத வேனில் இன்ப நுகர்ச்சி,"The cool, soft summer's pleasure and enjoyment...",தண்பத (குளிர்ந்த பதம்) வேனில் (கோடை) இன்ப (இன்ப) நுகர்ச்சி (அனுபவம்),Palai,தண்பத,QUALITY_COOL_SOFT,no
