text,label
உரிதினின் உறை பதிச் சேர்ந்தாங்கு,ETTUTHOGAI
பிரியாது இருக்க எம் சுற்றமோடு உடனே,ETTUTHOGAI
பாடியவர் :: நப்பண்ணனார்,ETTUTHOGAI
இசையமைத்தவர் :: மருத்துவன் நல்லச்சுதனார்,ETTUTHOGAI
வள்ளியை முருகன் வதுவை கொண்டது,ETTUTHOGAI
நில வரை அழுவத்தான் வான் உறை புகல் தந்து,ETTUTHOGAI
புல வரை அறியாத புகழ் பூத்த கடம்பு அமர்ந்து,ETTUTHOGAI
அரு முனி மரபின் ஆன்றவர் நுகர்ச்சி மன்,ETTUTHOGAI
இரு நிலத்தோரும் இயைக என ஈத்த நின்,ETTUTHOGAI
தண் பரங்குன்றத்து இயல் அணி நின் மருங்கு,ETTUTHOGAI
சாறு கொள் துறக்கத்தவளொடு,ETTUTHOGAI
மாறு கொள்வது போலும் மயிற்கொடி வதுவை,ETTUTHOGAI
கூடலார் பரங்குன்றை நோக்கி விடியலில் யாத்திரை செய்கின்ற வழி,ETTUTHOGAI
புலத்தினும் போரினும் போர் தோலாக் கூடல்,ETTUTHOGAI
கலப்போடு இயைந்த இரவுத் தீர் எல்லை,ETTUTHOGAI
அறம் பெரிது ஆற்றி அதன் பயன் கொண்மார்,ETTUTHOGAI
சிறந்தோர் உலகம் படருநர் போல,ETTUTHOGAI
உரி மாண் புனை கலம் ஒண் துகில் தாங்கி,ETTUTHOGAI
புரி மாண் புரவியர் போக்கு அமை தேரர்,ETTUTHOGAI
தெரி மலர்த் தாரர் தெரு இருள் சீப்ப நின்,ETTUTHOGAI
குன்றொடு கூடல் இடையெல்லாம் ஒன்றுபு,ETTUTHOGAI
நேர் பூ நிறை பெய்து இரு நிலம் பூட்டிய,ETTUTHOGAI
தார் போலும் மாலைத் தலை நிறையால் தண் மணல்,ETTUTHOGAI
ஆர் வேலை யாத்திரை செல் யாறு,ETTUTHOGAI
பாண்டியன் தன் பரிவாரங்களுடன் பரங்குன்றை வலம் வரும் காட்சி,ETTUTHOGAI
சுடரொடு சூழ்வரு தாரகை மேருப்,ETTUTHOGAI
புடை வரு சூழல் புலம் மாண் வழுதி,ETTUTHOGAI
மட மயில் ஓரும் மனையவரோடும்,ETTUTHOGAI
கடன் அறி காரியக் கண்ணவரோடும் நின்,ETTUTHOGAI
சூர் உறை குன்றின் தட வரை ஏறி மேல்,ETTUTHOGAI
பாடு வலம் திரி பண்பின் பழ மதிச்,ETTUTHOGAI
சூடி அசையும் சுவல்மிசைத் தானையின்,ETTUTHOGAI
பாடிய நாவின் பரந்த உவகையின்,ETTUTHOGAI
நாடும் நகரும் அடைய அடைந்தனைத்தே,ETTUTHOGAI
படு மணி யானை நெடியாய் நீ மேய,ETTUTHOGAI
கடி நகர் சூழ் நுவலுங்கால்,ETTUTHOGAI
குன்றின் கீழுள்ள இடை நிலம் பாசறையை ஒத்து விளங்கியமை,ETTUTHOGAI
தும்பி தொடர் கதுப்ப தும்பி தொடர் ஆட்டி,ETTUTHOGAI
வம்பு அணி பூங் கயிறு வாங்கி மரன் அசைப்பார்,ETTUTHOGAI
வண் தார்ப் புரவி வழி நீங்க வாங்குவார்,ETTUTHOGAI
திண் தேர் வழியின் செல நிறுப்பார் கண்டக்,ETTUTHOGAI
கரும்பு கவழம் மடுப்பார் நிரந்து,ETTUTHOGAI
பரி நிமிர் தானையான் பாசறை நீர்த்தே,ETTUTHOGAI
குருகு எறி வேலோய் நின் குன்றக் கீழ் நின்ற,ETTUTHOGAI
இடை நிலம் யாம் ஏத்தும் ஆறு,ETTUTHOGAI
மலைச் சிறப்பு - வழுதியுடன் ஏறியோர் கண்டவை,ETTUTHOGAI
குரங்கு அருந்து பண்ணியம் கொடுப்போரும்,ETTUTHOGAI
கரும்பு கருமுகக் கணக்கு அளிப்போரும்,ETTUTHOGAI
தெய்வப் பிரமம் செய்குவோரும்,ETTUTHOGAI
கை வைத்து இமிர்பு குழல் காண்குவோரும்,ETTUTHOGAI
யாழின் இளி குரல் சமம் கொள்வோரும்,ETTUTHOGAI
வேள்லியின் அழகு இயல் விளம்புவோரும்,ETTUTHOGAI
கூர நாண் குரல் கொம்மென ஒலிப்ப,ETTUTHOGAI
ஊழ் உறமுரசின் ஒலி செய்வோரும்,ETTUTHOGAI
என்றூழ் உற வரும் இரு சுடர் நேமி,ETTUTHOGAI
ஒன்றிய சுடர்நிலை உள்படுவோரும்,ETTUTHOGAI
இரதி காமன் இவள் இவன் எனாஅ,ETTUTHOGAI
விரகியர் வினவ வினா இறுப்போரும்,ETTUTHOGAI
இந்திரன் பூசை இவள் அகலிகை இவன்,ETTUTHOGAI
சென்ற கவுதமன் சினன் உறக் கல் உரு,ETTUTHOGAI
ஒன்றிய படி இது என்று உரை செய்வோரும்,ETTUTHOGAI
இன்ன பலபல எழுத்து நிலை மண்டபம்,ETTUTHOGAI
துன்னுநர் சுட்டவும் சுட்டு அறிவுறுத்தவும்,ETTUTHOGAI
நேர் வரை விரி அறை வியல் இடத்து இழைக்கச்,ETTUTHOGAI
சோபன நிலையது துணி பரங்குன்றத்து,ETTUTHOGAI
மாஅல் முருகன் மாட மருங்கு,ETTUTHOGAI
குன்றில் சுற்றத்தாரை விட்டுப் பிரிந்த சிறுமி,ETTUTHOGAI
பிறந்த தமரின் பெயர்ந்து ஒரு பேதை,ETTUTHOGAI
பிறங்கல் இடைஇடைப் புக்குப் பிறழ்ந்து யான்,ETTUTHOGAI
வந்த நெறியும் மறந்தேன் சிறந்தவர்,ETTUTHOGAI
ஏஎ ஓஒ என விளி ஏற்பிக்க,ETTUTHOGAI
ஏஎ ஓஒ என்று ஏலா அவ் விளி,ETTUTHOGAI
அவ் இசை முழை ஏற்று அழைப்ப அழைத்துழிச்,ETTUTHOGAI
செல்குவள் ஆங்குத் தமர்க் காணாமை,ETTUTHOGAI
மீட்சியும் கூஉக் கூஉ மேவும் மடமைத்தே,ETTUTHOGAI
வாழ்த்து உவப்பான் குன்றின் வகை,ETTUTHOGAI
நனி நுனி நயவரு சாய்ப்பின் நாறு இணர்ச்,ETTUTHOGAI
சினை போழ் பல்லவன் தீம் சுனை உதிர்ப்ப,ETTUTHOGAI
உதிர்த்த சுனையின் எடுத்த தலைய,ETTUTHOGAI
