தோணியர்,VEHICLE,with boats
இகு,O,adjective meaning eroding
மணல்,PLACE,sand
இழிதரும்,O,verb meaning bring down
ப்பெருங்கழி,WATERBODY,big backwaters
ப்பாக்கம்,PLACE,seaside village
கல்லென,O,onomatopoeia,with loud sounds
வருமே,O,verb meaning it will come (with expletive)
தோழி,PERSON,friend
கொண்கன்,PERSON,lord of the seashores
தேரே,VEHICLE,chariot (with expletive)
poem112,,
விருந்து,GUEST,guest/celebration
எவன்,O,interrogative meaning what kind
செய்கோ,O,verb meaning can I give (with expletive)
தோழி,PERSON,friend
சாரல்,MOUNTAIN,mountain slopes
அரும்பு,FLOWER,bud
அற,O,adverb meaning all/completely
மலர்ந்த,O,verb meaning opened/blossomed
கருங்கால்,PLANT,dark-colored trunked
வேங்கை,PLANT,vengai/kino tree (Pterocarpus marsupium)
ச்சுரும்பு,INSECT,honeybee
இமிர்,O,verb meaning buzzes
அடுக்கம்,MOUNTAIN,mountain range
ப்புலம்ப,O,verb meaning to be distressed/fear
க்களிறு,ANIMAL,male elephant
அட்டு,O,verb meaning kills
உரும்பு,O,noun meaning fear
இல்,O,particle meaning without
உள்ளத்து,O,noun meaning with minds
அரிமா,ANIMAL,lion
வழங்கும்,O,verb meaning roam
ப்பெருங்கல்,MOUNTAIN,huge mountains
நாடன்,PERSON,man from the country
வரவு,O,noun meaning return
அறிந்து,O,verb meaning knowing
விரும்பி,O,verb meaning desiring
மாக்,O,adjective meaning huge/dark
கடல்,WATERBODY,ocean
முகந்து,O,verb meaning absorbing
மணி,OBJECT,gem/sapphire
நிறத்து,O,adjective meaning colored
அருவி,WATERBODY,waterfall
த்தாழ்,O,verb meaning flowing down
நீர்,WATERBODY,water
நனந்தலை,PLACE,huge land
அழுந்துபட,O,verb meaning to be hidden by
ப்பாஅய்,O,verb meaning spread (with sandhi)
மலை,MOUNTAIN,mountain
இமைப்பது,O,verb meaning blinking
ப்போல்,O,particle meaning like
மின்னி,NATURE,lightning
ச்சிலை,NATURE,noise/thunder
வல்,O,adjective meaning heavy/strong
ஏற்றொடு,NATURE,with thunder
செறிந்த,O,verb meaning mixed
இம்,O,pronoun meaning these
மழைக்கே,NATURE,rain clouds (with expletive)
poem113,,
உழை,ANIMAL,deer
அணந்து,O,verb meaning lifting head/looking up
உண்ட,O,verb meaning ate
இறை,O,adjective meaning bent
வாங்கு,O,adjective meaning curved
உயர்,O,adjective meaning tall
சினை,PLANT,branch
ப்புல்,O,adjective meaning dull/parched
அரை,PLANT,trunk
இரத்தி,PLANT,jujube tree (Ziziphus jujube)
ப்பொதிப்,O,adjective meaning fleshy
ப்புற,O,noun meaning side
ப்பசுங்காய்,FRUIT,fresh fruits
கல்,MOUNTAIN,rock/stone
சேர்,O,verb meaning joined/with
சிறு,O,adjective meaning small
நெறி,PLACE,path
மல்க,O,adverb meaning abundantly/lot
த்,O,sandhi consonant
தாஅம்,O,verb meaning spread (with sandhi)
ப்பெருங்காடு,FOREST,huge forest
இறந்தும்,O,verb meaning having passed through
எய்த,O,verb meaning attained/reached
வந்தனவால்,O,verb meaning they have come to me (with expletive)
அருஞ்செயல்,O,adjective meaning difficult
ப்பொருட்பிணி,O,noun meaning attachment to wealth
முன்னி,O,verb meaning desiring
யாமே,O,pronoun meaning I (with expletive)
சேறும்,O,verb meaning I am leaving
மடந்தை,PERSON,young woman
என்றலின்,O,verb meaning since I said that
தான்,O,pronoun meaning she/her
தன்,O,pronoun meaning her
நெய்தல்,FLOWER,waterlily
உண்கண்,O,noun meaning eyes with kohl
ப்பைதல்,O,adjective meaning sad/distressed
கூர,O,verb meaning to increase/become very
ப்பின்,O,adverb meaning behind/back
இருங்கூந்தலின்,CLOTHING,with dark hair
மறையினள்,O,verb meaning she hid
ப்பெரிது,O,adverb meaning greatly
அழிந்து,O,verb meaning ruined
உதியன்,KING,Uthiyan (Chera king)
மண்டிய,O,verb meaning went/attacked
ஒலிதலை,O,adjective meaning loud-sounding
ஞாட்பின்,WAR,in the battlefield
இம்மென்,O,onomatopoeia,loud
ப்பெருங்களத்து,PLACE,in the huge battlefield
இயவர்,PROFESSION,musicians
ஊதும்,O,verb meaning play (wind instrument)
ஆம்பல்,FLOWER,ampal/waterlily tunes
அம்,O,expletive/particle
குழலின்,MUSIC,like the music of flutes
ஏங்கி,O,verb meaning pining
கலங்கு,O,verb meaning confused
அஞர்,O,noun meaning worry
உறுவோள்,PERSON,she who is
ப்புலம்பு,O,noun meaning pain
கொள்,O,verb meaning having
நோக்கே,O,noun meaning looks (with expletive)
poem114,,
வெண்கோடு,ANIMAL,white tusks
கொண்டு,O,verb meaning taking
வியல்,O,adjective meaning wide
அறை,PLACE,boulder
வைப்பவும்,O,verb meaning placing
ப்பச்சூன்,FOOD,fresh flesh (with sandhi)
கெண்டி,O,verb meaning cutting/removing
வள்,O,adjective meaning big/strong
உகிர்,ANIMAL,nail
முணக்கவும்,O,verb meaning burying
மறுகுதொறு,PLACE,in all the streets
ப்புலா,O,adjective meaning flesh-reeking
அம்,O,expletive/particle
சிறுகுடி,PLACE,small village
அரவம்,NATURE,sound
வைகி,O,verb meaning staying at night
க்கேட்டு,O,verb meaning listening
ப்பையாந்திசினே,O,verb meaning I was sad (with expletive)
அளிதோ,O,adjective meaning it is pitiable (with expletive)
தானே,O,pronoun meaning it (with expletive)
தோழி,PERSON,friend
அல்கல்,TIME,night
வந்தோன்,PERSON,he who came
மன்ற,O,particle implying certainty
குன்ற,MOUNTAIN,mountain
நாடன்,PERSON,man from the country
துளி,NATURE,raindrops
ப்பெயல்,NATURE,rain
ப்பொறித்த,O,verb meaning marked/eroded
ப்புள்ளி,O,adjective meaning spotted/marked
தொல்,O,adjective meaning ancient
கரை,PLACE,shore/bank
ப்பொரு,O,verb meaning crashing
திரை,WATERBODY,wave
நிவப்பின்,O,noun meaning with height/tallness
வரும்,O,verb meaning coming
யாறு,WATERBODY,river
அஞ்சுவல்,O,verb meaning I am afraid
ஈர்ங்குரல்,NATURE,splitting/rain sound
உருமின்,NATURE,thunder
ஆர்கலி,O,adjective meaning very loud
நல்,O,adjective meaning good/fine
ஏறு,NATURE,thunder
ப்பாம்பு,ANIMAL,snake
கவின்,O,noun meaning beauty/splendor
அழிக்கும்,O,verb meaning ruins
ஓங்கு,O,adjective meaning tall
வரை,MOUNTAIN,mountain
ப்பொத்தி,O,verb meaning crashed
மையின்,O,adjective meaning dark-hued
மட,O,adjective meaning naive
ப்பிடி,ANIMAL,female elephant
இனைய,O,verb meaning to be sad
க்கை,O,noun meaning trunk
ஊன்றுபு,O,verb meaning placing
இழிதரு,O,verb meaning comes down
களிறு,ANIMAL,male elephant
எறிந்தன்றே,O,verb meaning killed (with expletive)
poem115,,
மலர்ந்த,O,verb meaning blossomed/flourished
ப்பொய்கை,WATERBODY,wide pond
ப்பூ,FLOWER,flower
க்,O,sandhi consonant
குற்று,O,verb meaning having plucked
அழுங்க,O,verb meaning to be tired
அயர்ந்த,O,verb meaning tired
ஆயம்,PERSON,friends
கண்,O,noun meaning eyes
இனிது,O,adverb meaning sweetly
ப்படீஇயர்,O,verb meaning to close and sleep (with sandhi)
அன்னையும்,PERSON,mother also
சிறிது,O,adverb meaning a little
தணிந்து,O,verb meaning calmed down
உயிரினள்,O,verb meaning she sighed
இன்,O,adjective meaning sweet
நீர்த்,WATERBODY,water
தடங்கடல்,WATERBODY,wide ocean
வாயில்,STRUCTURE,mouth/estuary
உண்டு,O,verb meaning having drunk
சில்,O,adjective meaning few/small
நீர்,WATERBODY,water
என,O,verb meaning thus
மயில்,BIRD,peacock
அடி,O,noun meaning foot/feet
இலைய,PLANT,like leaves
மாக்,O,adjective meaning dark-colored
குரல்,FLOWER,clusters of flowers
நொச்சி,PLANT,nochi tree (Vitex leucoxylon)
மனை,STRUCTURE,house
நடு,O,adverb meaning in the middle
மௌவலொடு,FLOWER,with jasmine (Jasminum angustifolium)
ஊழ்,TIME,regular/usual time
முகை,FLOWER,bud
அவிழ,O,verb meaning to bloom
க்கார்,TIME,rainy season
எதிர்ந்தன்றால்,O,verb meaning has come (with expletive)
காலை,TIME,season/time
காதலர்,PERSON,lover
தவ,O,adverb meaning very/indeed
ச்சேய்,O,adjective meaning distant
நாட்டர்,PERSON,in a land
ஆயினும்,O,conjunction meaning even if
மிக,O,adverb meaning very
ப்பேர்,O,adjective meaning great
அன்பினர்,PERSON,kind man
வாழி,O,expletive/particle
தோழி,PERSON,friend
நன்,O,adjective meaning fine/good
ப்புகழ்,O,noun meaning fame
உலப்பு,O,noun meaning end/cessation
இன்று,O,adverb meaning without/endless
ப்பெறினும்,O,verb meaning even if he achieves
தவிரலர்,O,verb meaning he will not stay away
கேட்டிசின்,O,verb meaning I heard (with expletive)
அல்லெனோ,O,verb meaning did I not (with expletive)
விசும்பின்,NATURE,in the sky
தகவே,NATURE,sounds (with expletive)
poem116,,
தீமை,O,noun meaning evil
கண்டோர்,PERSON,those who see
திறத்தும்,O,postposition meaning even in/among
ப்பெரியோர்,PERSON,wise people
தாம்,O,pronoun meaning they
அறிந்து,O,verb meaning having known
உணர்க,O,verb meaning feel/understand
என்ப,O,verb meaning they say
மாதோ,O,expletive/particle
வழுவ,O,verb meaning to slip
ப்பிண்டம்,O,noun meaning fetus
நாப்பண்,O,adverb meaning in the middle
ஏமுற்று,O,verb meaning ignorantly/confused
இரு,O,adjective meaning large/tall
வெதிர்,PLANT,bamboo
ஈன்ற,O,verb meaning yielded/produced
வேல்,WEAPON,spear
தலை,O,adjective meaning tipped/headed
க்,O,sandhi consonant
கொழு,O,adjective meaning thick
முளை,PLANT,sprout
சூல்,O,noun meaning pregnancy
முதிர்,O,adjective meaning advanced/mature
மட,O,adjective meaning naive
ப்பிடி,ANIMAL,female elephant
நாள்,TIME,day
மேயல்,FOOD,grazing/food
ஆரும்,O,verb meaning eats/consumes
மலை,MOUNTAIN,mountain
கெழு,O,adjective meaning with/abounding
நாடன்,PERSON,man from the country
கேண்மை,O,noun meaning friendship
ப்பலவின்,FRUIT,jackfruit tree (Artocarpus heterophyllus)
மாச்,O,adjective meaning dark/large
சினை,PLANT,branch
துறந்த,O,verb meaning abandoned
க்கோள்,O,adjective meaning rounded/clustered
முதிர்,O,adjective meaning mature/ripe
ப்பெரும்பழம்,FRUIT,large ripe fruit
விடர்,MOUNTAIN,mountain crevice
அளை,PLACE,cave/pit
வீழ்ந்து,O,verb meaning having fallen
உக்காஅங்கு,O,verb meaning like how it shattered (with sandhi)
தொடர்பு,O,noun meaning relationship
அற,O,adverb meaning without/completely
