கழுந்தின்,OBJECT,like pestles
கரும்புடை,OBJECT,sugarcane patterns
பணைத்தோள்,O,noun meaning thick arms
நெடும்பல்,O,adjective meaning long thick
கூந்தல்,O,noun meaning hair
குறுந்தொடி,OBJECT,small bangles
மகளிர்,PERSON,women
நலன்,O,noun meaning beauty
உண்டு,O,verb meaning having enjoyed
துறத்தியாயின்,O,verb meaning if you abandon
மிக,O,adverb meaning very
நன்று,O,adjective meaning it is great
அம்ம,O,interjection meaning surprise
மகிழ்ந,PERSON,O lord
நின்,O,pronoun meaning your
சூளே,O,noun meaning promises

poem385,,
பலவில்,PLANT,on the jackfruit trees
சேர்ந்த,O,verb meaning on
பழம்,FRUIT,fruits
ஆர்,O,adjective meaning big
இனக்,ANIMAL,group of
கலை,ANIMAL,male monkeys
சிலை,WEAPON,silai tree bow
வில்,WEAPON,bow
கானவன்,PROFESSION,mountain dweller
செந்தொடை,WEAPON,fine arrows
வெரீஇ,O,verb meaning afraid
செரு,O,noun meaning battle
உறு,O,verb meaning charging into
குதிரையின்,ANIMAL,like horses
பொங்கி,O,verb meaning leaping
சாரல்,MOUNTAIN,mountain slopes
இருவெதிர்,PLANT,big bamboo
நீடு,O,adjective meaning long
அமை,O,noun meaning stalks
தயங்க,O,verb meaning swaying
பாயும்,O,verb meaning they jump
பெருவரை,MOUNTAIN,tall mountain
அடுக்கத்துக்,MOUNTAIN,on the ranges
கிழவோன்,PERSON,lord
என்றும்,O,adverb meaning always
அன்றை,NATURE,that day
அன்ன,O,adjective meaning like
நட்பினன்,O,noun meaning he has friendship
புதுவோர்த்து,O,verb meaning belongs to new people
அம்ம,O,expletive/particle
இ,O,pronoun meaning this
அழுங்கல்,O,adjective meaning uproarious
ஊரே,STRUCTURE,town

poem386,,
வெண்மணல்,PLACE,white sand
விரிந்த,O,verb meaning spread
வீ,FLOWER,flowers
ததை,O,verb meaning filled
கானல்,PLACE,seashore grove
தண்ணந்துறைவன்,PERSON,lord of the cool seashore
தணவா,O,verb meaning not separated
ஊங்கே,NATURE,in the past
வால்,O,adjective meaning pure
இழை,OBJECT,jewels
மகளிர்,PERSON,young women
விழவு,O,noun meaning festival
அணி,O,noun meaning decorations
கூட்டும்,O,verb meaning put up
மாலையோ,NATURE,evenings
அறிவேன்,O,verb meaning I was aware
மன்னே,O,expletive indicating past
மாலை,NATURE,evenings
நிலம்,PLACE,land
பரந்தன்ன,O,adjective like wide
புன்கணொடு,O,noun meaning with sadness
புலம்பு,O,noun meaning loneliness
உடைத்து,O,verb meaning having
ஆகுதல்,O,verb meaning to be
அறியேன்,O,verb meaning I did not know
யானே,O,pronoun meaning I

poem387,,
எல்லை,NATURE,day
கழிய,O,verb meaning as it ends
முல்லை,FLOWER,jasmine
மலர,NATURE,to bloom
கதிர்,NATURE,sun
சினம்,Nature,rage/heat
தணிந்த,O,verb meaning goes down
கையறு,O,adjective meaning helpless
மாலையும்,NATURE,evening also
இர,NATURE,night
வரம்பாக,O,noun meaning as a limit
நீந்தினம்,O,verb meaning if we cross
ஆயின்,O,conditional meaning if
எவன்,O,interrogative meaning what use
கொல்,O,expletive/particle
வாழி,O,expletive meaning may you live long
தோழி,PERSON,O friend
கங்குல்,NATURE,night
வெள்ளம்,O,noun meaning onslaught
கடலினும்,WATERBODY,more than the ocean
பெரிதே,O,adjective meaning larger

poem388,,
நீர்,WATERBODY,water
கால்,PLANT,stems
யாத்த,O,verb meaning rooted in
நிரை,O,adjective meaning rows of
இதழ்க்,FLOWER,petals
குவளை,FLOWER,blue waterlily
கோடை,NATURE,summer winds
ஒற்றினும்,O,verb meaning even when they blow
வாடாதாகும்,O,verb meaning they do not fade
கவணை,WEAPON,slingshot
அன்ன,O,adjective meaning like
பூட்டு,OBJECT,yokes
பொருது,O,verb meaning attached
அசாஅ,O,verb meaning with sorrow
உமண்,PROFESSION,salt merchants
எருத்து,ANIMAL,bullock
ஒழுகை,VEHICLE,carts
தோடு,O,noun meaning rows
நிரைத்தன்ன,O,adjective meaning like crowded rows
முளி,O,adjective meaning dry
சினை,PLANT,branches
பிளக்கும்,O,verb meaning to break
முன்பு,O,noun meaning strength
இன்மையின்,O,verb meaning without
யானை,ANIMAL,elephants
கை,ANIMAL,trunk
மடித்து,O,verb meaning folding
உயவும்,O,verb meaning they feel sad
கானமும்,FOREST,forest even
இனிய,O,adjective meaning sweet
ஆம்,O,verb meaning will be
நும்மொடு,PERSON,with you
வரினே,O,verb meaning if she comes

poem389,,
நெய்,FOOD,ghee
கனி,FOOD,fruit/gravy
குறும்பூழ்,BIRD,quail
காயமாக,FOOD,as a spicy dish
ஆர்,FOOD,food
பதம்,O,noun meaning to eat
பெறுக,O,verb meaning may he receive
தோழி,PERSON,O friend
அத்தை,O,expletive/particle
பெருங்கல்,MOUNTAIN,big mountains
நாடன்,PERSON,lord of the country
வரைந்தென,O,verb meaning since arranging wedding
அவனெதிர்,PERSON,to him
நன்றோ,O,adjective meaning is everything well
மகனே,PERSON,O son
என்றனென்,O,verb meaning I asked
நன்றே,O,adjective meaning everything is good
போலும்,O,expletive/particle
என்று,O,quotative meaning thus
உரைத்தோனே,PERSON,he said

poem390,,
எல்லும்,NATURE,sun
எல்லின்று,O,verb meaning has set
பாடும்,O,noun meaning sounds
கேளாய்,O,verb meaning listen
செல்லாதீமோ,O,verb meaning please do not go
சிறு,O,adjective meaning small/tender
பிடி,ANIMAL,female elephant
துணையே,PERSON,O partner
வேற்று,O,adjective meaning enemy
முனை,O,noun meaning battlefield
வெம்மையின்,O,noun meaning like the enmity
சாத்து,PERSON,merchants
வந்து,O,verb meaning came
இறுத்தென,O,verb meaning since they stayed
வளையணி,WEAPON,rings attached
நெடு,O,adjective meaning long
வேல்,WEAPON,spears
ஏந்தி,O,verb meaning holding
மிளை,FOREST,protected forest
வந்து,O,verb meaning coming
பெயரும்,O,verb meaning they leave
தண்ணுமை,OBJECT,thannumai drum
குரலே,O,noun meaning sounds

poem391,,
உவரி,O,verb meaning hating
ஒருத்தல்,ANIMAL,bull
உழாஅது,O,verb meaning without plowing
மடிய,O,verb meaning lying down
புகரி,ANIMAL,spotted deer
புழுங்கிய,O,verb meaning lying in the heat
புயல்,NATURE,rain
நீங்கு,O,verb meaning without
புறவில்,FOREST,in the woodland
கடிது,O,adverb meaning rapidly
இடி,NATURE,thunder
உருமின்,NATURE,with thunder
பாம்பு,ANIMAL,snake
பை,ANIMAL,hoods
அவிய,O,verb meaning to be ruined
இடியொடு,NATURE,with thunder
மயங்கி,O,verb meaning mixed
இனிது,O,adverb meaning sweetly
வீழ்ந்தன்றே,O,verb meaning it fell
வீழ்ந்த,O,verb meaning that fell
மா,NATURE,heavy
மழை,NATURE,rain
தழீஇ,O,verb meaning with
பிரிந்தோர்,PERSON,those separated
கையற,O,verb meaning to become helpless
வந்த,O,verb meaning came
பையுள்,O,adjective meaning painful
மாலை,NATURE,evening
பூஞ்சினை,PLANT,flowering branches
இருந்த,O,verb meaning from
போழ்,O,adjective meaning split
கண்,ANIMAL,eyed
மஞ்ஞை,BIRD,peacock
தாஅம்,O,verb meaning spreading
நீர்,WATERBODY,water
நனந்தலை,PLACE,wide space
புலம்ப,O,verb meaning to become lonely
கூஉம்,O,verb meaning they screech
தோழி,PERSON,O friend
பெரும்,O,adverb meaning very
பேதையவே,O,adjective meaning they are stupid

poem392,,
அம்ம,O,particle meaning listen
வாழியோ,O,expletive meaning may you live long
அணி,O,adjective meaning beautiful
சிறை,O,noun meaning wings
தும்பி,INSECT,dragonfly
நன்மொழிக்கு,O,noun meaning for good words
அச்சமில்லை,O,noun meaning no fear
அவர்,PERSON,his
நாட்டு,PLACE,country
அண்ணல்,O,adjective meaning lofty
நெடுவரை,MOUNTAIN,tall mountains
சேறி,O,verb meaning if you reach
ஆயின்,O,conditional meaning if
கடமை,ANIMAL,kadamai deer
மிடைந்த,O,verb meaning close to each other
துடவை,FIELD,fields
அம்,O,adjective meaning beautiful
சிறு,O,adjective meaning small
தினை,FOOD,millet
துளர்,OBJECT,weed removing hoe
எறி,O,verb meaning attacking
நுண்,O,adjective meaning fine
துகள்,OBJECT,dust
களைஞர்,PROFESSION,those who weed
தங்கை,PERSON,younger sister
தமரின்,PERSON,from her relatives
தீராள்,O,verb meaning she is unable to leave
என்மோ,O,verb meaning tell him this
அரசர்,KING,kings
நிரை,O,adverb meaning moving
செலல்,O,verb meaning in rows
நுண்,O,adjective meaning fine
தோல்,OBJECT,shields
போல,O,postposition meaning like
பிரசம்,FOOD,honeycombs
தூங்கு,O,verb meaning hanging
மலை,MOUNTAIN,mountains
கிழவோற்கே,PERSON,to the lord of the mountains

poem393,,
மயங்கு,O,adjective meaning mixed
மலர்க்,FLOWER,flowers
கோதை,FLOWER,garland
குழைய,O,verb meaning crushing
மகிழ்நன்,PERSON,your lover
முயங்கிய,O,verb meaning embraced
நாள்,NATURE,days
தவ,O,adverb meaning very
சிலவே,O,adjective meaning few
அலரே,O,noun meaning gossip
கூகைக்,BIRD,owl
கோழி,BIRD,owl
வாகைப்,PLACE,Vākai
பறந்தலை,PLACE,battlefield
பசும்பூண்,OBJECT,with fine jewels
பாண்டியன்,KING,Pāndiyan king
வினைவல்,O,adjective meaning able
அதிகன்,KING,Athikan
களிறொடு,ANIMAL,with his elephant
பட்ட,O,verb meaning was killed
ஞான்றை,NATURE,on the day
ஒளிறு,O,adjective meaning bright
வாள்,WEAPON,swords
கொங்கர்,TRIBE,Kongar people
ஆர்ப்பினும்,O,noun meaning more than uproars
பெரிதே,O,adjective meaning louder

poem394,,
முழந்தாள்,ANIMAL,legs
இரும்,O,adjective meaning huge/dark
பிடிக்,ANIMAL,female elephant
கயந்தலைக்,O,adjective meaning tender-headed
குழவி,ANIMAL,calf
நறவு,FOOD,liquor
மலி,O,adjective meaning abundant
பாக்கத்து,STRUCTURE,in the small village
குறமகள்,PERSON,mountain woman
ஈன்ற,O,verb meaning bore
குறி,O,adjective meaning tiny
இறைப்,O,noun meaning with arm joints
புதல்வரொடு,PERSON,with young sons
மறுவந்து,O,verb meaning running in circles
ஓடி,O,verb meaning having run
முன்,NATURE,past
